Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,193.520004,194.000000,192.050003,193.479996,186.271164,1148300
2018-01-11,193.500000,194.529999,193.080002,193.350006,186.146011,1368900
2018-01-12,194.070007,198.070007,194.050003,197.460007,190.102890,1491600
2018-01-16,198.919998,199.750000,195.589996,195.729996,188.437332,1673200
2018-01-17,197.020004,197.949997,196.070007,196.990005,189.650375,1519400
2018-01-18,197.160004,198.130005,195.529999,195.710007,188.418106,1379000
2018-01-19,196.770004,197.399994,195.830002,196.679993,189.351944,1226200
2018-01-22,196.100006,196.809998,194.089996,196.369995,189.053482,1178400
2018-01-23,196.580002,196.750000,195.529999,196.229996,188.918701,1109900
2018-01-24,196.600006,198.559998,196.089996,198.089996,190.709396,1732300
2018-01-25,198.309998,204.389999,198.309998,202.839996,195.282410,3012400
2018-01-26,203.910004,209.279999,203.910004,208.910004,201.126251,2809300
2018-01-29,210.539993,212.690002,209.309998,211.220001,203.350189,1790600
2018-01-30,210.270004,210.490005,206.419998,209.179993,201.386200,2474400
2018-01-31,210.199997,211.949997,208.940002,208.940002,201.155136,1951200
2018-02-01,208.589996,213.449997,208.320007,210.850006,202.993988,1891000
2018-02-02,209.520004,210.440002,206.660004,206.800003,199.094879,2430500
2018-02-05,204.309998,208.000000,191.000000,198.360001,190.969345,3119200
2018-02-06,195.130005,201.990005,193.770004,201.130005,193.636124,2794400
2018-02-07,201.149994,208.550003,201.149994,204.320007,196.707275,2264100
2018-02-08,207.059998,207.330002,198.559998,198.740005,191.335190,3107500
2018-02-09,201.179993,206.740005,199.009995,204.520004,196.899826,3402300
2018-02-12,206.000000,209.979996,204.119995,207.520004,199.788086,2134000
2018-02-13,206.570007,210.289993,205.759995,209.529999,201.723160,1389300
2018-02-14,208.589996,212.910004,208.210007,212.580002,204.659515,1865600
2018-02-15,214.070007,218.190002,213.559998,218.179993,210.050842,2190900
2018-02-16,217.679993,218.779999,215.899994,217.729996,209.617630,1510000
2018-02-20,216.740005,218.699997,215.449997,216.539993,208.471970,1561200
2018-02-21,216.539993,219.779999,215.759995,215.800003,207.759567,1073700
2018-02-22,216.669998,216.759995,214.850006,215.360001,207.335938,924000
2018-02-23,216.770004,218.259995,215.330002,218.240005,210.108658,934200
2018-02-26,219.000000,220.899994,218.399994,219.860001,211.668289,1142600
2018-02-27,220.000000,222.820007,219.190002,219.190002,211.023254,1259100
2018-02-28,219.850006,221.289993,217.449997,217.509995,209.405838,1532500
2018-03-01,217.929993,218.360001,209.850006,211.360001,203.484970,2002400
2018-03-02,209.770004,215.529999,209.169998,214.779999,206.777557,1655000
2018-03-05,214.000000,215.380005,211.910004,215.000000,206.989349,1563200
2018-03-06,215.649994,215.889999,212.869995,213.240005,205.294952,1548500
2018-03-07,210.470001,214.619995,209.800003,214.360001,206.373199,1598200
2018-03-08,215.279999,215.360001,212.080002,214.089996,206.113251,1322100
2018-03-09,213.839996,215.149994,210.500000,214.809998,206.806442,1963400
2018-03-12,215.660004,215.869995,209.619995,210.039993,202.214157,2111400
2018-03-13,210.529999,213.089996,209.550003,210.619995,202.772552,2139300
2018-03-14,211.669998,212.080002,205.429993,208.309998,200.548599,2295000
2018-03-15,209.000000,209.339996,206.419998,208.580002,200.808548,1725800
2018-03-16,208.729996,210.440002,208.190002,210.080002,202.252655,3119500
2018-03-19,208.809998,211.729996,208.059998,210.750000,202.897720,1356000
2018-03-20,210.899994,213.500000,210.330002,213.050003,205.112045,1402100
2018-03-21,213.059998,215.639999,211.330002,213.479996,205.525986,1306300
2018-03-22,212.220001,213.880005,208.410004,209.110001,201.318817,1480900
2018-03-23,209.589996,219.149994,209.479996,214.570007,206.575394,2937800
2018-03-26,217.589996,219.190002,216.800003,218.729996,210.580383,2399600
2018-03-27,219.880005,220.000000,213.800003,215.110001,207.095230,1595500
2018-03-28,215.110001,215.699997,209.029999,211.059998,203.196152,2064700
2018-03-29,212.059998,215.820007,211.570007,215.820007,207.778809,2154400
2018-04-02,215.100006,215.380005,209.360001,211.970001,204.072250,1961900
2018-04-03,212.720001,214.330002,210.500000,214.050003,206.074768,1449900
2018-04-04,210.600006,217.229996,209.509995,217.000000,208.914841,1711500
2018-04-05,218.350006,219.750000,216.729996,219.389999,211.215805,2083700
2018-04-06,217.229996,219.350006,214.059998,215.910004,207.865433,1749700
2018-04-09,217.699997,219.339996,216.399994,217.220001,209.126648,1681400
2018-04-10,219.660004,219.860001,215.779999,218.110001,210.825455,2124700
2018-04-11,218.360001,221.380005,217.419998,218.389999,211.096085,1800000
2018-04-12,219.000000,222.160004,218.699997,220.940002,213.560913,1836400
2018-04-13,222.639999,222.740005,220.149994,222.009995,214.595184,1334900
2018-04-16,223.669998,225.860001,222.759995,225.089996,217.572327,1528800
2018-04-17,226.860001,227.490005,225.190002,227.110001,219.524857,1930300
2018-04-18,228.520004,228.520004,225.860001,227.059998,219.476501,1364500
2018-04-19,227.089996,228.410004,225.929993,228.059998,220.443146,867100
2018-04-20,228.470001,228.850006,226.289993,227.350006,219.756851,1256500
2018-04-23,227.669998,228.809998,226.649994,228.130005,220.510788,1423100
2018-04-24,229.000000,229.750000,215.169998,218.800003,211.492401,2746700
2018-04-25,218.000000,218.679993,210.889999,213.690002,206.553070,3452500
2018-04-26,213.779999,213.779999,204.539993,211.070007,204.020569,4146800
2018-04-27,210.660004,210.880005,202.880005,203.960007,197.148056,3130900
2018-04-30,203.850006,207.300003,203.509995,204.940002,198.095306,2243300
2018-05-01,204.809998,205.690002,197.679993,202.080002,195.330826,3129400
2018-05-02,201.919998,203.649994,200.339996,201.080002,194.364227,2712200
2018-05-03,200.470001,202.690002,196.940002,201.529999,194.799194,2503400
2018-05-04,200.639999,203.270004,199.889999,202.539993,195.775436,1534200
2018-05-07,203.539993,205.949997,203.270004,205.169998,198.317596,1837700
2018-05-08,206.000000,211.309998,205.589996,210.399994,203.372940,2796700
2018-05-09,212.059998,213.250000,210.369995,212.229996,205.141846,2345600
2018-05-10,213.520004,213.839996,211.500000,212.610001,205.509140,2309200
2018-05-11,212.029999,214.440002,212.029999,213.830002,206.688400,1951100
2018-05-14,214.000000,214.119995,208.199997,209.190002,202.203354,1871800
2018-05-15,208.429993,210.690002,207.580002,209.399994,202.406326,1280500
