Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,19.240000,19.240000,19.240000,19.240000,19.240000,200
2018-01-11,19.080000,19.080000,19.080000,19.080000,19.080000,100
2018-01-12,19.360001,19.360001,18.400000,18.400000,18.400000,1900
2018-01-16,18.740000,18.802000,18.700001,18.799999,18.799999,700
2018-01-17,18.900000,18.900000,18.900000,18.900000,18.900000,100
2018-01-18,18.600000,18.600000,18.600000,18.600000,18.600000,100
2018-01-19,19.120001,19.294001,19.120001,19.160000,19.160000,900
2018-01-22,18.840000,18.840000,18.760000,18.822001,18.822001,1300
2018-01-23,18.400000,18.400000,18.000000,18.000000,18.000000,1400
2018-01-24,17.740000,17.864000,17.160000,17.160000,17.160000,900
2018-01-25,16.700001,17.480000,16.700001,17.480000,17.480000,1100
2018-01-26,16.976000,16.976000,16.976000,16.976000,16.976000,100
2018-01-29,17.459999,17.459999,17.200001,17.219999,17.219999,800
2018-01-30,18.160000,18.160000,18.120001,18.120001,18.120001,400
2018-01-31,17.986000,17.986000,17.840000,17.840000,17.840000,1500
2018-02-01,17.360001,17.360001,17.360001,17.360001,17.360001,100
2018-02-02,17.799999,17.879999,17.400000,17.400000,17.400000,200
2018-02-05,17.700001,17.700001,17.455999,17.455999,17.455999,2200
2018-02-06,19.040001,19.040001,18.122000,18.500000,18.500000,3600
2018-02-07,18.510000,20.660000,18.510000,20.299999,20.299999,900
2018-02-08,20.400000,21.559999,20.400000,21.559999,21.559999,1900
2018-02-09,21.889999,23.260000,21.889999,22.780001,22.780001,3700
2018-02-12,22.299999,22.299999,22.000000,22.000000,22.000000,100
2018-02-13,23.000000,23.000000,22.598000,22.598000,22.598000,1200
2018-02-14,23.820000,23.820000,21.219999,21.240000,21.240000,1500
2018-02-15,21.459999,21.980000,21.280001,21.280001,21.280001,2000
2018-02-16,19.760000,20.100000,19.760000,20.080000,20.080000,4300
2018-02-20,19.680000,19.700001,19.680000,19.700001,19.700001,1600
2018-02-21,20.030001,20.046000,20.030001,20.046000,20.046000,500
2018-02-22,18.879999,18.879999,18.879999,18.879999,18.879999,100
2018-02-23,18.464001,18.464001,18.464001,18.464001,18.464001,0
2018-02-26,17.858000,17.858000,17.858000,17.858000,17.858000,0
2018-02-27,17.980000,17.980000,17.980000,17.980000,17.980000,2000
2018-02-28,17.980000,17.980000,17.980000,17.980000,17.980000,0
2018-03-01,21.020000,21.020000,20.181999,20.341999,20.341999,1900
2018-03-02,20.680000,20.997999,20.150000,20.150000,20.150000,800
2018-03-05,19.914000,19.914000,18.893999,18.893999,18.893999,1200
2018-03-06,18.840000,19.042000,18.840000,18.980000,18.980000,1500
2018-03-07,19.400000,19.521999,19.150000,19.150000,19.150000,800
2018-03-08,20.950001,20.950001,20.770000,20.796000,20.796000,1100
2018-03-09,19.799999,19.799999,19.299999,19.299999,19.299999,100
2018-03-12,20.120001,20.120001,19.893999,19.893999,19.893999,400
2018-03-13,19.920000,20.600000,19.219999,20.559999,20.559999,800
2018-03-14,20.500000,20.700001,20.120001,20.120001,20.120001,800
2018-03-15,20.000000,20.000000,20.000000,20.000000,20.000000,2000
2018-03-16,18.980000,18.980000,18.778000,18.778000,18.778000,1500
2018-03-19,19.420000,19.459999,18.848000,18.848000,18.848000,1100
2018-03-20,17.900000,17.900000,17.420000,17.639999,17.639999,1500
2018-03-21,16.940001,16.940001,16.200001,16.200001,16.200001,4700
2018-03-22,16.916000,16.966000,16.879999,16.941999,16.941999,1500
2018-03-23,16.280001,16.280001,15.634000,15.634000,15.634000,2700
2018-03-26,15.850000,15.960000,15.720000,15.920000,15.920000,1100
2018-03-27,15.960000,16.480000,15.960000,16.480000,16.480000,800
2018-03-28,16.646000,17.226000,16.639999,17.226000,17.226000,1500
2018-03-29,16.440001,16.476000,16.440001,16.476000,16.476000,800
2018-04-02,17.000000,17.799999,17.000000,17.664000,17.664000,3400
2018-04-03,17.309999,17.340000,17.309999,17.340000,17.340000,1100
2018-04-04,18.598000,18.598000,14.780000,17.322001,17.322001,2900
2018-04-05,17.340000,17.340000,17.299999,17.299999,17.299999,700
2018-04-06,18.440001,18.440001,18.440001,18.440001,18.440001,500
2018-04-09,17.379999,17.379999,17.299999,17.299999,17.299999,900
2018-04-10,15.980000,15.980000,15.460000,15.500000,15.500000,19900
2018-04-11,15.200000,15.520000,14.482000,14.760000,14.760000,10000
2018-04-12,14.700000,14.700000,14.510000,14.510000,14.510000,200
2018-04-13,14.440000,14.440000,14.240000,14.334000,14.334000,1100
2018-04-16,14.660000,14.860000,14.660000,14.860000,14.860000,1700
2018-04-17,15.080000,15.080000,14.820000,14.820000,14.820000,400
2018-04-18,13.600000,14.078000,13.260000,13.280000,13.280000,3300
2018-04-19,13.120000,13.682000,13.040000,13.682000,13.682000,2800
2018-04-20,14.000000,14.000000,13.600000,13.738000,13.738000,11800
2018-04-23,14.092000,14.092000,13.220000,13.220000,13.220000,1600
2018-04-24,13.200000,13.220000,13.200000,13.220000,13.220000,600
2018-04-25,14.062000,14.160000,14.040000,14.160000,14.160000,3600
2018-04-26,13.620000,13.620000,13.620000,13.620000,13.620000,0
2018-04-27,13.840000,13.840000,13.840000,13.840000,13.840000,100
2018-04-30,13.708000,13.708000,13.680000,13.680000,13.680000,2800
2018-05-01,13.940000,14.380000,13.940000,14.090000,14.090000,2800
2018-05-02,14.240000,14.292000,13.760000,13.760000,13.760000,1300
2018-05-03,13.370000,13.370000,13.370000,13.370000,13.370000,0
2018-05-04,13.140000,13.140000,12.616000,12.660000,12.660000,2200
2018-05-07,12.400000,12.738000,12.180000,12.584000,12.584000,4000
2018-05-08,12.660000,13.580000,12.654000,12.780000,12.780000,4600
2018-05-09,12.040000,12.062000,11.790000,11.868000,11.868000,3300
2018-05-10,11.960000,12.000000,11.710000,11.710000,11.710000,10300
2018-05-11,11.870000,12.102000,11.870000,12.102000,12.102000,1100
2018-05-14,12.080000,12.080000,11.850000,11.850000,11.850000,1600
2018-05-15,11.880000,12.020000,11.760000,11.760000,11.760000,4800
2018-05-16,11.800000,11.860000,11.580000,11.616000,11.616000,2500
2018-05-17,11.400000,11.400000,11.400000,11.400000,11.400000,300
2018-05-18,11.660000,11.780000,11.650000,11.700000,11.700000,1300
2018-05-21,11.420000,11.442000,11.140000,11.140000,11.140000,3500
2018-05-22,11.160000,11.360000,11.000000,11.360000,11.360000,2900
2018-05-23,11.480000,14.340000,11.400000,11.520000,11.520000,25300
2018-05-24,11.960000,12.020000,11.782000,12.020000,12.020000,39400
2018-05-25,13.000000,13.640000,12.962000,13.564000,13.564000,9000
2018-05-29,14.016000,14.560000,13.976000,14.100000,14.100000,49500
2018-05-30,13.920000,13.920000,13.080000,13.180000,13.180000,17400
2018-05-31,13.862000,14.140000,13.800000,14.140000,14.140000,2400
2018-06-01,14.396000,14.674000,14.118000,14.674000,14.674000,18900
2018-06-04,14.700000,15.460000,14.620000,15.312000,15.312000,2900
2018-06-05,15.400000,15.400000,14.916000,14.940000,14.940000,5400
2018-06-06,15.600000,15.600000,15.082000,15.120000,15.120000,5400
2018-06-07,14.918000,14.918000,14.440000,14.440000,14.440000,3200
2018-06-08,14.840000,14.880000,14.640000,14.720000,14.720000,700
2018-06-11,15.070000,15.100000,14.340000,14.360000,14.360000,4200
2018-06-12,14.460000,14.460000,14.140000,14.262000,14.262000,5500
2018-06-13,14.558000,14.558000,13.700000,14.060000,14.060000,24200
2018-06-14,13.922000,13.922000,13.922000,13.922000,13.922000,0
2018-06-15,14.540000,15.360000,14.500000,15.360000,15.360000,4200
2018-06-18,14.900000,14.980000,14.500000,14.600000,14.600000,3400
2018-06-19,15.152000,15.300000,15.000000,15.230000,15.230000,3500
2018-06-20,14.400000,14.920000,14.100000,14.660000,14.660000,15500
2018-06-21,14.660000,14.660000,14.200000,14.560000,14.560000,2500
2018-06-22,13.260000,13.500000,12.260000,12.280000,12.280000,15000
2018-06-25,12.460000,13.000000,12.460000,12.960000,12.960000,10900
2018-06-26,12.560000,12.806000,11.450000,11.520000,11.520000,31300
2018-06-27,10.920000,11.038000,10.270000,10.598000,10.598000,37600
2018-06-28,10.140000,10.180000,9.952000,10.034000,10.034000,13100
2018-06-29,10.000000,10.000000,9.720000,9.720000,9.720000,10500
2018-07-02,9.860000,10.020000,9.780000,9.860000,9.860000,11500
2018-07-03,9.500000,10.320000,9.380000,10.240000,10.240000,6300
2018-07-05,9.880000,10.400000,9.880000,10.240000,10.240000,23500
2018-07-06,10.476000,10.500000,9.910000,9.958000,9.958000,7500
2018-07-09,9.880000,10.060000,9.804000,9.804000,9.804000,5300
2018-07-10,9.758000,9.800000,9.680000,9.704000,9.704000,700
2018-07-11,10.100000,11.300000,9.860000,10.978000,10.978000,34200
2018-07-12,11.080000,11.500000,10.996000,10.996000,10.996000,4000
2018-07-13,10.900000,10.900000,10.600000,10.776000,10.776000,2100
2018-07-16,11.360000,12.100000,11.344000,11.810000,11.810000,9200
2018-07-17,12.200000,12.240000,11.760000,11.902000,11.902000,10100
2018-07-18,12.220000,12.220000,11.900000,11.900000,11.900000,1200
2018-07-19,11.540000,11.558000,11.180000,11.462000,11.462000,2100
2018-07-20,11.340000,11.340000,11.340000,11.340000,11.340000,300
2018-07-23,10.938000,11.240000,10.938000,11.240000,11.240000,800
2018-07-24,11.388000,11.388000,11.388000,11.388000,11.388000,1000
2018-07-25,11.280000,11.280000,11.080000,11.080000,11.080000,1300
2018-07-26,10.826000,10.826000,10.562000,10.562000,10.562000,1800
2018-07-27,10.700000,11.260000,10.700000,11.100000,11.100000,3100
2018-07-30,10.320000,10.480000,10.320000,10.340000,10.340000,5000
2018-07-31,11.014000,11.038000,10.898000,11.038000,11.038000,1500
2018-08-01,11.520000,11.660000,11.400000,11.440000,11.440000,14300
2018-08-02,11.700000,11.700000,10.736000,10.736000,10.736000,6000
2018-08-03,11.000000,11.314000,10.980000,11.238000,11.238000,2800
2018-08-06,10.784000,10.860000,10.442000,10.860000,10.860000,7800
2018-08-07,10.740000,10.740000,10.600000,10.600000,10.600000,1500
2018-08-08,11.240000,12.028000,11.240000,11.840000,11.840000,13500
2018-08-09,11.640000,11.800000,11.640000,11.800000,11.800000,1300
2018-08-10,11.480000,11.490000,11.410000,11.410000,11.410000,1200
2018-08-13,11.602000,11.760000,11.540000,11.760000,11.760000,800
2018-08-14,11.120000,11.734000,11.104000,11.734000,11.734000,1700
2018-08-15,12.280000,12.940000,12.280000,12.740000,12.740000,2700
2018-08-16,12.600000,12.726000,12.520000,12.520000,12.520000,5000
2018-08-17,12.020000,12.280000,12.020000,12.280000,12.280000,900
2018-08-20,12.202000,12.202000,12.202000,12.202000,12.202000,100
2018-08-21,11.676000,11.840000,11.668000,11.822000,11.822000,8000
2018-08-22,11.200000,11.200000,10.800000,10.800000,10.800000,13300
2018-08-23,11.098000,11.098000,10.916000,10.916000,10.916000,2200
2018-08-24,10.320000,10.640000,10.200000,10.620000,10.620000,10700
2018-08-27,10.380000,10.498000,10.354000,10.354000,10.354000,2900
2018-08-28,10.340000,10.514000,10.340000,10.440000,10.440000,1600
2018-08-29,10.260000,10.300000,9.998000,10.000000,10.000000,23400
2018-08-30,9.920000,10.000000,9.700000,9.800000,9.800000,6900
2018-08-31,9.860000,9.980000,9.794000,9.920000,9.920000,22400
2018-09-04,9.620000,10.196000,9.600000,10.180000,10.180000,10300
2018-09-05,10.180000,10.356000,10.058000,10.340000,10.340000,19100
2018-09-06,10.380000,11.100000,10.360000,10.740000,10.740000,20500
2018-09-07,11.200000,11.200000,10.820000,10.826000,10.826000,15900
2018-09-10,10.580000,10.580000,10.560000,10.560000,10.560000,2400
2018-09-11,10.802000,10.860000,10.000000,10.060000,10.060000,8700
2018-09-12,9.740000,9.740000,9.378000,9.680000,9.680000,22300
2018-09-13,9.970000,10.400000,9.964000,10.140000,10.140000,14000
2018-09-14,10.440000,10.440000,9.794000,10.180000,10.180000,6100
2018-09-17,9.980000,10.300000,9.900000,10.280000,10.280000,12400
2018-09-18,9.804000,9.900000,9.640000,9.842000,9.842000,5900
2018-09-19,9.620000,9.620000,9.310000,9.320000,9.320000,19000
2018-09-20,9.200000,9.598000,9.160000,9.598000,9.598000,30300
2018-09-21,9.220000,9.560000,8.940000,9.214000,9.214000,6300
2018-09-24,8.820000,8.860000,8.600000,8.768000,8.768000,7000
2018-09-25,8.600000,8.822000,8.580000,8.760000,8.760000,28100
2018-09-26,8.920000,8.940000,8.780000,8.860000,8.860000,9200
2018-09-27,8.820000,8.844000,8.742000,8.760000,8.760000,14500
2018-09-28,8.720000,8.720000,8.260000,8.284000,8.284000,9900
2018-10-01,8.312000,8.312000,7.580000,7.584000,7.584000,18300
2018-10-02,7.620000,7.780000,7.620000,7.702000,7.702000,1900
2018-10-03,7.700000,7.980000,7.250000,7.360000,7.360000,13100
2018-10-04,7.520000,8.020000,7.498000,7.880000,7.880000,11100
2018-10-05,7.980000,8.058000,7.740000,7.780000,7.780000,4200
2018-10-08,8.090000,8.090000,7.980000,7.986000,7.986000,10400
2018-10-09,7.720000,7.740000,7.718000,7.720000,7.720000,3200
2018-10-10,7.958000,8.400000,7.958000,8.400000,8.400000,8800
2018-10-11,8.682000,9.140000,8.600000,9.140000,9.140000,13600
2018-10-12,8.830000,9.100000,8.720000,8.720000,8.720000,6400
2018-10-15,9.020000,9.020000,8.740000,8.740000,8.740000,200
2018-10-16,8.800000,8.800000,8.540000,8.692000,8.692000,5000
2018-10-17,9.058000,9.390000,9.000000,9.274000,9.274000,12700
2018-10-18,9.740000,9.780000,9.560000,9.740000,9.740000,5900
2018-10-19,9.378000,9.560000,9.356000,9.480000,9.480000,8200
2018-10-22,9.880000,9.900000,9.480000,9.480000,9.480000,4600
2018-10-23,10.120000,10.920000,10.120000,10.820000,10.820000,33800
2018-10-24,10.380000,10.840000,7.900000,10.766000,10.766000,4100
2018-10-25,10.460000,10.462000,10.380000,10.440000,10.440000,1800
2018-10-26,10.640000,10.640000,10.180000,10.210000,10.210000,3100
2018-10-29,10.400000,10.640000,10.300000,10.640000,10.640000,8100
2018-10-30,11.080000,11.080000,10.580000,10.834000,10.834000,3100
2018-10-31,10.800000,11.360000,10.612000,11.360000,11.360000,8200
2018-11-01,11.500000,12.300000,11.418000,12.240000,12.240000,6600
2018-11-02,12.300000,12.620000,12.080000,12.620000,12.620000,7500
2018-11-05,12.120000,12.652000,12.040000,12.600000,12.600000,4600
2018-11-06,12.360000,13.340000,12.360000,13.020000,13.020000,9700
2018-11-07,12.700000,13.522000,12.640000,13.320000,13.320000,5200
2018-11-08,13.520000,14.000000,13.520000,13.992000,13.992000,15200
2018-11-09,14.740000,14.860000,14.064000,14.520000,14.520000,4300
2018-11-12,13.980000,15.360000,13.600000,15.200000,15.200000,11900
2018-11-13,15.460000,18.280001,15.360000,18.040001,18.040001,20800
2018-11-14,16.660000,17.200001,15.980000,16.924000,16.924000,9200
2018-11-15,16.639999,16.722000,16.160000,16.722000,16.722000,4800
2018-11-16,15.960000,16.700001,15.440000,16.360001,16.360001,4200
