Month,Day,Year,AAL,ACB,AMD,BA,GD,GOOG,LMT,MU,NOC,NRT,RTN,USO,ZN,^GSPC,0,1,2,3,4,5
1.0,31.0,2018.0,-0.8100128865979386,-12.537970042945437,-3.566229985443961,0.7252326766547985,1.227081557480786,-0.19146196496936538,0.7129770204935477,-2.8133553793834687,0.6842234184483421,0.46728971962615823,0.9141399357314139,2.0030816640986115,27.48815165876778,-0.06480885618234287,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2018.0,-3.3036432200511667,-17.8443113772455,-6.0377358490566095,-2.2496772440764365,-1.5496673733507866,-4.778618595660113,-1.3207233012378428,-3.9303410717655343,-1.7703949908298564,-0.34883720930231815,-1.9207981431122196,-1.5105740181268963,-6.6914498141264005,-2.120854769494148,0.0,0.0,1.0,0.0,1.0,0.0
2.0,2.0,2018.0,-4.491362936328718,7.434402332361513,-7.06827309236947,-5.740735080786056,-4.735702666716117,-5.0454153960878125,-4.593663249660716,-3.478682018618323,-4.281603852446817,-6.6511085180863505,-4.081238818937537,-2.0705521472392605,-3.9840637450199066,-4.0979225016407375,0.0,2.0,0.0,0.0,1.0,1.0
2.0,5.0,2018.0,2.8537018831873824,25.101763907734064,0.6914433880726022,3.6578687719248952,0.5870684566467844,2.348922698335661,0.3358512245814043,11.370555260377904,1.5913407201560377,2.0000000000000018,1.3964529068539377,-0.5481597494126882,-4.5643153526971085,1.7440920907613715,0.0,0.0,2.0,1.0,0.0,0.0
2.0,6.0,2018.0,0.42985932004689514,-3.7960954446854815,-0.42918454935622924,2.114925028718137,1.1719805695007977,-2.963170526666746,2.3223428101821004,-4.26162934681792,3.1022912977099284,1.5931372549019485,1.5860398352796703,-2.5984251968503944,0.0,-0.5001588613270529,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,2018.0,-5.447478387257652,-0.3382187147688767,-3.2758620689655085,-5.302766650907254,-4.1404950566247365,-4.4879682975744375,-3.2220725546551017,-4.784570568177611,-4.042526161908117,1.6887816646562193,-2.7310110654019346,-2.263540824575581,-2.608695652173896,-3.7536419718832743,1.0,1.0,0.0,1.0,0.0,0.0
2.0,8.0,2018.0,-0.4938210079761636,1.6855203619909203,0.8021390374331537,0.9615916282037059,2.9361819519119368,3.6204976711299257,2.1298310665808335,1.0249999999999915,2.6789271109247426,-1.4234875444839765,2.9083218549783187,-1.9023986765922283,1.3392857142857053,1.4936090275087153,0.0,2.0,0.0,0.0,2.0,0.0
2.0,9.0,2018.0,3.577334500055116,0.12237178774060282,3.2714412024756787,3.2959773543481727,-1.2116958638841357,1.3644425219518344,1.2858018958601658,4.404847809948042,1.4277555596636176,-0.8423586040914595,1.466849179212807,0.25295109612142613,1.3215859030836918,1.3914584687517095,0.0,0.0,3.0,1.0,1.0,0.0
2.0,12.0,2018.0,1.5571950489119515,-1.6666666666666705,0.8561643835616408,-0.18615009375741162,1.088149196239916,0.015213321004595241,1.2781622930404641,1.0429059265917493,1.7543809165814317,-1.4563106796116625,0.9685789134815184,-0.16820857863752187,86.95652173913044,0.2612929593373528,0.0,1.0,1.0,0.0,0.0,0.0
2.0,13.0,2018.0,0.39316100635268403,0.5649717514124375,3.5653650254668925,0.49248221829487815,3.0404617632827664,1.6728424485773477,1.2648810384213547,1.9235279867809534,1.8231623583045131,0.7389162561576417,1.4556402493945526,2.6116259477674855,1.1627906976744147,1.340245848225834,0.0,0.0,0.0,0.0,0.0,1.0
2.0,14.0,2018.0,1.1748541217936153,-2.0898876404494375,-0.08196721311475236,3.3666767574305894,3.2760568155784617,1.8528624761991668,1.7876264389823853,0.11507249447474048,2.0851235925450995,-1.1002444987775044,2.6342981217960553,1.231527093596062,-7.126436781609187,1.2069112628291456,0.0,0.0,0.0,0.0,1.0,1.0
2.0,15.0,2018.0,-0.17417457612442583,-7.390406242827635,-3.035274815422471,-0.3983566279111544,-0.5368198900661904,0.48461973190726804,-0.13019418282547587,1.63218160919541,-0.25496735586039077,2.595797280593336,-0.20625035037012976,0.40551500405515584,0.0,0.03734695439000948,0.0,0.0,0.0,1.0,1.0,0.0
2.0,16.0,2018.0,0.2714210829228023,7.794299876084257,1.6920473773265592,-0.4760035368295606,-1.052678522211702,0.6996631035043073,-0.5103589174558646,1.5607396869653791,-1.5842738764044957,-0.6024096385542254,-0.5465498653662724,0.08077544426494172,10.643564356435636,-0.5841389481593838,1.0,0.0,1.0,0.0,0.0,1.0
2.0,20.0,2018.0,2.0494933865140355,-3.2072652028968833,-2.495840266222953,-0.2773485165866929,-0.4868602038781064,0.8054718823480232,-0.4544325157967423,-0.8017839286510589,0.13129981153526446,-0.6060606060606146,-0.34173363993783556,-0.8071025020177677,-6.263982102908264,-0.5496503260010078,2.0,1.0,0.0,2.0,2.0,1.0
2.0,21.0,2018.0,0.37893331525072654,0.4750593824228138,1.0238907849829284,1.0074688680572719,-0.27633114382785173,-0.423809198273719,-0.46210553107099733,-0.6511023652648698,-0.6242523106728041,-2.439024390243894,-0.20389341699869798,2.4410089503661574,-0.23866348448688962,0.09735511485316765,0.0,0.0,0.0,1.0,4.0,2.0
2.0,22.0,2018.0,0.7738750471876163,-1.288416075650118,1.9425675675675713,0.20790935406041128,0.390660944810844,1.8217501702386965,0.9228772299836494,5.152540112994342,0.826092120212097,3.0000000000000027,1.3372975420816355,1.4297061159650495,2.3923444976076684,1.6028376390592538,0.0,5.0,1.0,0.0,1.0,0.0
2.0,23.0,2018.0,3.0155479118851534,-3.724104897617072,2.8997514498757218,1.9121872156991213,2.6153841628959418,1.505157164421829,0.00279071062594672,3.1162712898403466,1.018459189825053,-0.36407766990290485,0.7423002029348446,0.7047768206734523,2.1028037383177534,1.1757015405636875,0.0,0.0,1.0,1.0,1.0,1.0
2.0,27.0,2018.0,-0.018426097251230927,4.5161290322580605,-3.35195530726257,-0.6664172608702867,-0.6431738829030914,-1.212570847195028,-1.5998019912403973,0.47344378454327646,-1.0235805460206966,-1.0791366906474804,-0.7664615104113922,-2.2134387351778746,-0.4901960784313838,-1.1095788577777117,2.0,2.0,0.0,1.0,4.0,0.0
2.0,28.0,2018.0,-1.4193548387096833,3.7037037037037126,-1.734104046242767,-3.4565553991027294,-1.4834808022047454,-3.187200550129013,-3.6176370240742424,-2.438029042449722,-2.999657104911113,-0.9696969696969706,-2.827453515412038,-0.16168148746968128,-0.49261083743841316,-1.3324399450480229,1.0,1.0,2.0,0.0,1.0,0.0
3.0,1.0,2018.0,-0.5609573672400845,-2.023809523809523,-0.7563025210084021,-1.4355540539589147,1.9119334313100609,0.8789011728831435,0.5976033995842996,3.1289416868740316,1.0337453339703442,2.5703794369645148,1.6180914003686295,0.1619433198380532,3.960396039603964,0.5071602697712926,0.0,3.0,2.0,0.0,0.0,1.0
3.0,2.0,2018.0,0.018802181271155575,5.224787363304978,0.8467400508044001,2.3442674718557597,0.5820735306183279,1.1131510686810417,0.18728315525201783,5.94583168507775,0.5072208310352756,0.8353221957040394,0.10243085996101894,1.7784963621665373,-0.7142857142857202,1.103202638179288,0.0,3.0,1.0,0.0,2.0,2.0
3.0,5.0,2018.0,0.7144218972442545,5.427251732101624,-1.2594458438287184,-1.0857510985116987,0.07567619335681622,0.3785765168772207,-0.8353736199632077,3.2865712720847844,-0.8468963495981058,0.8284023668639088,-0.8186023255814101,-0.15885623510722457,0.0,0.2638858686958538,0.0,0.0,1.0,0.0,1.0,0.0
3.0,6.0,2018.0,1.0080287474332719,-4.4906900328587085,4.081632653061228,-0.5388065831580677,0.6538859539512227,1.3314298042533246,0.795290721649489,0.42798472541926313,1.4479223308263593,0.0,0.5252278998961827,-1.7501988862370774,6.235011990407669,-0.04838745888696684,2.0,1.0,0.0,0.0,1.0,2.0
3.0,7.0,2018.0,1.2566992929828251,-0.34403669724771946,-2.2058823529411726,0.4869761284497871,0.16351202122816003,1.474350670383859,-0.12273903719206362,2.3161014949768113,-0.13263998348283895,-0.2347417840375537,-0.1259586670742727,-1.6194331983805612,4.966139954853288,0.44630782533772956,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8.0,2018.0,2.3361908681111294,1.8411967779056404,-2.255639097744372,1.660303907712726,1.4559907731566197,3.0230940497335683,-0.37743841177789667,-1.140892771805636,0.94700027198581,1.4117647058823437,0.3363081010100174,2.6337448559670804,0.6451612903225669,1.7378831277445943,0.0,2.0,0.0,0.0,0.0,0.0
3.0,9.0,2018.0,0.766898519707508,2.59887005649718,-1.538461538461536,-2.9137953628899655,-2.309196812035621,0.38446612617308296,-2.1703968448529043,8.756180619161013,-1.4071655957342404,0.46403712296984834,-2.2205693610220125,-0.8019246190858174,-0.6410256410256274,-0.12739848320225552,0.0,0.0,1.0,1.0,0.0,1.0
3.0,12.0,2018.0,-0.47787610619469584,-2.9735682819383213,1.0416666666666752,-1.6037621569263392,-0.5742490232115829,-2.2610524688707634,0.1080711478582185,0.10106282804552473,-0.11313935915193707,-3.0023094688221685,0.2761388399017931,-1.0509296685529428,-5.806451612903235,-0.6363576572474683,0.0,0.0,2.0,1.0,1.0,1.0
3.0,13.0,2018.0,-1.689491374711009,-0.90805902383655,-2.4054982817869512,-2.483244065662218,-0.7432298882499313,0.9945742342872691,-0.533796571715249,0.5889264681137419,-1.2284672145037456,0.238095238095233,-1.0967605426066074,0.32679738562090804,4.109589041095884,-0.5724522264141463,0.0,3.0,1.0,1.0,2.0,1.0
3.0,14.0,2018.0,-0.19898878797012445,-1.2600229095074593,0.8802816901408576,-0.08478138179673406,0.410484907659487,0.007826601430431245,0.4673233335481787,-1.5724306050925045,0.21170273075501442,-0.8313539192399084,0.12961643828540584,0.488599348534206,6.798245614035099,-0.07819304070728716,0.0,2.0,0.0,0.0,2.0,2.0
3.0,15.0,2018.0,0.41690050450971744,-3.8283062645011614,0.0872600349040121,0.1484908126753273,0.06289263082947108,-1.2047857939513316,-0.5491753262283444,2.957175390890545,-0.6425684980400792,0.5988023952095893,0.7191485212470177,1.7017828200972516,3.696098562628331,0.17034472986976879,0.0,1.0,0.0,0.0,2.0,0.0
3.0,16.0,2018.0,-1.4079476026011708,-0.12062726176115546,-0.3487358326068084,0.39035585562878294,0.5207816171145477,-3.1618460930299643,1.1617399124032597,-0.7263172424457781,1.860434074647355,0.3571428571428495,0.31892516832706075,0.0,2.3762376237623783,-1.4204195427326924,0.0,1.0,0.0,0.0,0.0,1.0
3.0,19.0,2018.0,1.2815836924493542,-4.710144927536229,-2.7996500437445344,1.7693497778710459,0.6610143098083292,-0.19184822094507198,0.10440149142431247,1.6794197153212416,0.7682700993763659,1.304863582443647,1.0913418742585885,2.0717131474103567,0.773694390715668,0.14818052561744752,1.0,0.0,0.0,0.0,0.0,0.0
3.0,20.0,2018.0,-2.2234273318871964,-0.8998732572877026,1.3501350135013535,-0.15697627348018886,-0.7232252035844896,-0.6222004211183466,-0.038738080356303585,-0.1308291044700217,-0.10356925411820357,-0.5854800936768025,0.20182726775179843,2.888368462138948,6.142034548944343,-0.1843989601829804,0.0,0.0,1.0,0.0,0.0,1.0
3.0,21.0,2018.0,-3.2908097615086036,-4.463486379332398,-3.108348134991116,-5.188377540402659,-2.4044715083798804,-3.8317733213929372,-2.480104621933088,-3.5205534632389077,-2.416339489613662,-0.9422850412249714,-2.047027862975971,-1.7450682852807315,-6.329113924050642,-2.516288868483934,3.0,1.0,3.0,2.0,1.0,2.0
3.0,22.0,2018.0,-2.4851901646876353,5.34136546184739,-2.566452795600361,0.43490975414926586,0.2014942574871562,-2.6222928807916337,2.79994013999585,-7.993888594497231,2.0482254423366584,-0.2378121284185443,2.611068802969383,2.548262548262549,0.7722007722007729,-2.0966880472765745,0.0,0.0,1.0,2.0,1.0,0.0
3.0,23.0,2018.0,1.66634587988027,-2.1349599695005628,-1.7873941674506233,2.4828663551401946,2.1297029580887616,3.0971890113449647,2.265765230089894,2.4903191752503004,2.7359291728467445,-0.9535160905840294,1.9387560536361566,-0.5271084337349285,2.4904214559386952,2.715725573490585,0.0,1.0,1.0,0.0,2.0,2.0
3.0,26.0,2018.0,-1.8511357144015546,-3.9475392806129106,-4.214559386973176,-2.3862376435959605,-1.0739669706270742,-4.567938661947392,-1.4770409977009527,-5.6875430941766885,-1.6721565791354247,-1.0830324909747275,-1.6550062022586136,-0.9841029523088627,-12.336448598130827,-1.727630894790785,0.0,0.0,0.0,1.0,1.0,0.0
3.0,27.0,2018.0,-0.09823968179805036,-5.367040692172505,-1.899999999999995,-0.34255294504473555,-1.7143926720009302,-0.05372380985909198,-1.0388133208414319,-1.7366411550900394,-1.311236474559453,0.9732360097323608,-1.8827590447549558,-0.3058103975535239,-15.565031982942438,-0.29166570946986203,0.0,0.0,1.0,0.0,2.0,0.0
3.0,28.0,2018.0,2.182892907881721,3.8571428571428514,2.4464831804281366,2.456101578079853,1.66605072563534,2.7106435707387218,0.7753574391782645,1.2623751694552396,1.2793374474602957,-0.24096385542170298,2.255287143516399,0.38343558282209134,20.2020202020202,1.3769718618042377,0.0,1.0,1.0,0.0,2.0,1.0
3.0,29.0,2018.0,-4.195535107689282,-5.77716643741403,-5.174129353233844,-1.6591444787857652,-0.9144359687035617,-2.4539942277926947,-1.4588799757706101,-3.9892559261460727,-1.0311658030357176,3.7439613526570112,-1.7838967079636912,-2.6737967914438476,-7.773109243697482,-2.23374234197525,0.0,1.0,0.0,0.0,0.0,0.0
4.0,2.0,2018.0,3.3949418118710826,-8.467153284671534,0.2098635886673804,2.598934669402459,0.6578956355561087,0.6895389032923318,0.5135108108108115,2.9764242313938425,0.15050359358514223,-1.1641443538998795,0.9812718734666647,0.5494505494505517,5.239179954441924,1.2614865708684866,0.0,2.0,2.0,0.0,2.0,1.0
4.0,3.0,2018.0,1.1074412063835015,-4.3062200956937735,2.3036649214659564,-1.0217051352640782,-0.8079220876204702,1.1574823923703297,2.115269394512934,3.56935021473037,2.138479021944539,0.0,1.3781812467435588,0.07806401249024032,-2.5974025974025996,1.1566482650942906,2.0,6.0,4.0,0.0,0.0,1.0
4.0,4.0,2018.0,0.19215603012765556,10.783333333333339,2.5588536335721597,2.7363767240631764,1.226323824399481,0.2604565192004491,1.421921317776142,-6.649183492211715,1.86453060284901,-1.8845700824499427,1.1013820276497774,0.07800312012480333,-3.333333333333341,0.6862863853574067,0.0,1.0,1.0,0.0,0.0,1.0
4.0,5.0,2018.0,-3.548135856312526,-4.874379419286908,-4.09181636726547,-3.0558856074176908,-2.4771702265745854,-2.02080927483897,-3.458817310696384,-2.7688623595505617,-2.3081404391527314,-2.761104441776716,-1.5862140552724109,-2.494154325798911,1.3793103448275978,-2.1920248708528507,0.0,1.0,1.0,0.0,0.0,0.0
4.0,6.0,2018.0,-0.9345814091353934,-7.891823501502447,-0.8324661810613951,-1.1161486740486508,-0.3615453703173771,0.8351241443961815,0.37351341213753164,-1.0317788079194967,-1.1742309189860327,4.691358024691368,0.6067328867262458,2.0783373301358896,-1.5873015873015939,0.3336548739958611,0.0,0.0,2.0,0.0,0.0,1.0
4.0,9.0,2018.0,-4.737055399437985,6.9711538461538565,4.721930745015751,3.8296872918427267,-0.23725808680307944,1.5943673059900396,1.0270551513553552,5.2543808435025054,-0.24454271117745505,-0.7075471698113266,0.40972285972874795,3.758809710258422,4.60829493087558,1.6726953754064904,0.0,2.0,1.0,1.0,0.0,0.0
4.0,10.0,2018.0,-4.340491031194492,1.605136436597105,-1.6032064128256525,-2.2309835707755834,0.8720028100536419,-1.1312128097318872,0.02357879642174018,0.0,-0.025954894905541495,1.5439429928741186,0.12837467274140932,1.5094339622641455,7.268722466960353,-0.552536456564779,2.0,1.0,0.0,0.0,1.0,0.0
4.0,11.0,2018.0,2.577087992198766,0.9478672985781929,2.647657841140527,3.09140593344052,0.8783256002760728,1.2294517835368683,1.0134347689521843,4.179873217115702,1.5577654964563457,-0.701754385964918,1.1676372597996005,0.5204460966542772,-5.954825462012321,0.8250750130306375,0.0,3.0,2.0,1.0,3.0,2.0
4.0,12.0,2018.0,-1.5031157397466186,8.137715179968708,-1.4880952380952417,-2.429777092783105,0.08706947077690051,-0.31379744202189713,-0.08166092974712108,-0.6845407872219177,-0.4118682145786573,1.2956419316843277,0.48429120589943664,0.22189349112426876,0.21834061135370714,-0.28866253360058947,0.0,2.0,1.0,1.0,2.0,1.0
4.0,13.0,2018.0,1.1554458503476328,2.850940665701882,1.6112789526686822,0.7561923006443887,-0.004583123399431145,0.846226921095024,0.9048470361089275,-1.1104690790733225,0.3280074102451648,-1.3953488372092933,1.3873253769497866,-1.2546125461254607,-4.793028322440082,0.8109038362631141,0.0,0.0,0.0,2.0,1.0,1.0
4.0,16.0,2018.0,-1.4008663189281771,-4.8825102012100805,4.261645193260652,1.492001134557115,1.3782097448226223,3.4856215627588427,0.9950832746861432,1.181018347298423,0.935325941719971,3.1839622641509386,0.897421047535137,0.22421524663676654,-1.8306636155606424,1.0661504817983032,0.0,0.0,1.0,1.0,0.0,0.0
4.0,17.0,2018.0,4.393438251366112,1.33136094674556,-1.5209125475285186,1.2710854678335473,1.84273561550541,-0.19364693659789967,0.5756942526338573,3.3486415364960402,0.7492121824501242,2.057142857142854,-0.022017084135354907,3.5048471290082075,0.6993006993007052,0.08313658005520788,2.0,1.0,1.0,1.0,2.0,2.0
4.0,18.0,2018.0,-1.8425398594028333,0.5839416058394167,-2.413127413127413,-0.10556744868035035,-0.22617809600916378,1.4569804157405604,0.6350593871859757,-4.795408435304892,0.08945400874070823,-0.6718924972004535,0.44041222972264804,-0.7925072046109597,-0.6944444444444501,-0.5726124775789811,0.0,2.0,2.0,1.0,1.0,2.0
4.0,19.0,2018.0,-0.21331484186615843,-2.0319303338171215,-1.186943620178034,-0.5783237180752303,-0.831182786579842,-1.355152216973855,-0.39334851444127555,-1.5558129737772446,-0.5865527245742769,-4.1713641488162265,-0.3113180769211441,-0.14524328249818136,-1.1655011655011613,-0.8536532212991688,0.0,5.0,2.0,2.0,3.0,0.0
4.0,20.0,2018.0,-0.2137644338128285,-7.555555555555553,0.5005005005004898,0.05019133477282561,1.2773994833158588,-0.5135336079889345,1.8778988572942177,-3.160804092469454,0.05618734341865572,1.9999999999999991,0.3430829027556635,1.2363636363636359,-4.7169811320754755,0.005623151071356609,0.0,2.0,2.0,1.0,2.0,3.0
4.0,23.0,2018.0,-2.120824764353041,3.3653846153846145,0.49800796812749715,-2.886317470030893,-1.7436727199251638,-4.447044187460935,-6.165648530413028,-3.8963667890657,-4.099743402501173,-1.6147635524798218,-4.089774161886337,-1.7241379310344844,0.7425742574257487,-1.338056146641682,0.0,0.0,2.0,0.0,1.0,0.0
4.0,24.0,2018.0,-0.9630094323267554,-6.046511627906986,-3.7661050545094055,4.193760130029536,-3.3735721399230174,0.11765064251555338,-2.0773247964969115,1.04011248057499,-2.6059950476280886,2.5791324736225163,-2.335466604175496,0.2923976608187202,2.948402948402951,0.18370592780630177,2.0,2.0,0.0,2.0,1.0,2.0
4.0,25.0,2018.0,-6.364643093922652,-0.6600660066006607,13.697219361482988,-0.020409497480435614,-1.295855597333048,1.8468875349382223,0.2731393019726836,5.336136778829284,0.4028609284297491,-1.7142857142857182,-1.22607280428591,0.3644314868804587,-0.9546539379474948,1.0434204752046694,2.0,0.0,0.0,0.0,0.0,1.0
4.0,26.0,2018.0,2.430972443497109,-0.6644518272425108,0.6340579710144953,-0.557193602454153,-3.796927036599755,-0.9605389817112642,-2.533291510895095,-5.225367076692602,-3.626178382547625,1.0465116279069753,-3.3685506060555337,-0.2904865649963627,-1.2048192771084507,0.11136250030761329,0.0,2.0,0.0,0.0,0.0,0.0
4.0,27.0,2018.0,-1.0829538671449852,5.334448160535101,-2.070207020702058,-2.147385265380988,-1.1781497803394663,-1.234894558021612,-0.36953172179468396,-3.240740740740754,0.059034642366913664,0.34522439585732034,0.4804839019249366,0.5098324836125293,5.365853658536601,-0.8187490859429467,1.0,1.0,1.0,1.0,3.0,0.0
4.0,30.0,2018.0,1.0016328907523975,-2.8417209080806383,2.2977941176470584,-1.2051771867440801,-1.9919502458094522,1.9639685909316793,-3.8586227260768267,1.7616376685515436,-4.601915161417111,-1.9495412844036688,-1.3955303855222883,-1.3768115942029078,-4.16666666666668,0.2549045476896876,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,2018.0,-2.583023464413665,0.9640522875816874,-1.4375561545372877,-1.6234772270094844,-0.8210896986149604,-1.2464984685933647,-0.8947607730430062,-1.9234921580788031,-0.019529001954515655,0.8187134502923802,-0.49485351845948616,0.44085231447465467,0.2415458937198231,-0.7205863585547909,1.0,2.0,1.0,0.0,1.0,0.0
5.0,2.0,2018.0,-0.30776750436706896,0.8253762744780879,-0.36463081130356356,2.004997057250396,-0.3475025676232501,-0.06443253448704282,1.3837032495765846,1.5907605489379,2.773795054384753,0.928074245939676,0.22379003159150365,1.0972933430870544,-1.6867469879518138,-0.2253674464476426,2.0,1.0,1.0,0.0,0.0,1.0
5.0,3.0,2018.0,1.78104958962124,0.44943820224716996,3.202195791399814,1.1309658524239363,0.03590102564102766,2.392254785854914,0.4872097035151961,2.0592085383785625,-0.5796968577606426,-1.0344827586206882,0.5011631047544329,1.9536903039073774,1.715686274509811,1.2811179191865156,1.0,1.0,2.0,1.0,0.0,3.0
5.0,4.0,2018.0,-0.9799393145137903,0.35155001597956426,2.7482269503546144,1.7940974570423769,0.707433203711318,0.6277442730769811,2.0132253274259897,1.8915467889219435,1.0450848931957564,1.8583042973286894,1.298511450032494,0.07097232079488848,2.891566265060222,0.3457945524821385,0.0,2.0,0.0,0.0,2.0,1.0
5.0,7.0,2018.0,1.3195122836831352,-4.028662420382167,0.17256255392579442,-0.6051164827888732,1.6136411547005483,-0.08342939992439413,2.039599377911912,0.1856435643564427,3.828078014882265,3.306727480045621,2.5491036949759094,-0.2836879432624053,6.323185011709613,-0.02656413461945943,0.0,2.0,1.0,2.0,0.0,1.0
5.0,8.0,2018.0,-3.488372093023256,3.218848515015762,2.92850990525409,1.8116278306532416,0.7163651116212156,2.7374230313097074,0.5953277362329096,5.023673049207336,-0.5102174677692914,-0.772626931567332,0.8697728384916245,2.204836415362722,-3.744493392070483,0.9682220184441567,1.0,3.0,0.0,1.0,0.0,0.0
5.0,9.0,2018.0,1.3012072289156718,0.14467127471468158,1.5062761506276277,-0.12481654571843961,0.308378508206234,1.3677948818963221,-0.49981755948452034,3.2346639182381334,-0.3602039178265902,0.6674082313681924,0.17905338885271563,0.2783576896311825,-2.517162471395888,0.93706436136782,0.0,2.0,1.0,2.0,2.0,0.0
5.0,10.0,2018.0,1.3320575325390587,1.1235955056179678,-1.483924154987646,-0.46793267859583393,1.1156840493448112,0.06287198392364626,-0.13867330699476424,-1.595138625142416,-0.34006800845479906,-0.9944751381215453,0.5738210781533389,-1.1103400416377525,-0.9389671361502356,0.17075957958787255,1.0,1.0,1.0,1.0,0.0,0.0
5.0,11.0,2018.0,-0.32863616566367704,-1.9047619047619067,2.343096234309633,0.6219719254737651,-0.41682572005517016,0.17663767981500939,-1.530681972052402,2.2771130837514466,-2.0227443107068352,2.2321428571428488,-2.1699480693078863,0.9122807017543915,0.23696682464456578,0.088348951711366,0.0,1.0,1.0,0.0,2.0,0.0
